PERMNO,date,TICKER,PRC,VOL
11308,20090805,KO,49.17000,7505000
11308,20090806,KO,49.39000,6905900
11308,20090807,KO,49.34000,6652800
11308,20090810,KO,49.44000,6749600
11308,20090811,KO,49.04000,6254500
11308,20090812,KO,48.46000,12450700
11308,20090813,KO,48.12000,13280300
11308,20090814,KO,48.47000,7403100
11308,20090817,KO,48.70000,8106800
11308,20090818,KO,48.61000,7758400
11308,20090819,KO,49.36000,8519700
11308,20090820,KO,49.42000,5936500
11308,20090821,KO,49.91000,8825300
11308,20090824,KO,49.06000,10872300
11308,20090825,KO,48.74000,10714100
11308,20090826,KO,49.18000,6795900
11308,20090827,KO,49.44000,6942400
11308,20090828,KO,49.06000,6858000
11308,20090831,KO,48.77000,10660700
11308,20090901,KO,48.53000,12277300
11308,20090902,KO,49.80000,20412100
11308,20090903,KO,49.58000,11290000
11308,20090904,KO,49.95000,7559300
11308,20090908,KO,50.41000,15642100
11308,20090909,KO,50.63000,7906600
11308,20090910,KO,50.58000,10772600
11308,20090911,KO,51.51000,17065200
11308,20090914,KO,52.16000,16583400
11308,20090915,KO,52.45000,13862800
11308,20090916,KO,52.67000,13057500
11308,20090917,KO,53.42000,13679200
11308,20090918,KO,53.76000,62086900
11308,20090921,KO,53.00000,12356100
11308,20090922,KO,52.85000,9713300
11308,20090923,KO,52.58000,10417700
11308,20090924,KO,52.34000,12141900
11308,20090925,KO,52.97000,10868700
11308,20090928,KO,53.13000,7596800
11308,20090929,KO,53.31000,8660500
11308,20090930,KO,53.70000,14137900
11308,20091001,KO,53.12000,14035400
11308,20091002,KO,53.87000,12584700
11308,20091005,KO,53.80000,7777800
11308,20091006,KO,54.32000,9554800
11308,20091007,KO,54.81000,10380700
11308,20091008,KO,54.59000,9015100
11308,20091009,KO,54.65000,5914100
11308,20091012,KO,54.79000,8007100
11308,20091013,KO,54.80000,5969900
11308,20091014,KO,54.84000,8040400
11308,20091015,KO,54.92000,12121500
11308,20091016,KO,55.01000,11045300
11308,20091019,KO,54.79000,10330000
11308,20091020,KO,54.07000,13429700
11308,20091021,KO,54.07000,8255900
11308,20091022,KO,54.15000,8180500
11308,20091023,KO,53.24000,10855000
11308,20091026,KO,53.23000,10783800
11308,20091027,KO,53.46000,7367500
11308,20091028,KO,53.51000,8008600
11308,20091029,KO,54.09000,7403500
11308,20091030,KO,53.31000,10906100
11308,20091102,KO,53.72000,9301900
11308,20091103,KO,53.12000,8165200
11308,20091104,KO,53.49000,7057100
11308,20091105,KO,54.40000,8158100
11308,20091106,KO,54.49000,5340200
11308,20091109,KO,55.48000,9615600
11308,20091110,KO,55.81000,8070000
11308,20091111,KO,56.13000,7152400
11308,20091112,KO,55.94000,7598000
11308,20091113,KO,56.46000,11678900
11308,20091116,KO,56.74000,8119800
11308,20091117,KO,56.87000,5672000
11308,20091118,KO,56.58000,7626500
11308,20091119,KO,56.88000,9077200
11308,20091120,KO,57.48000,10349300
11308,20091123,KO,58.24000,9271100
11308,20091124,KO,58.19000,7799100
11308,20091125,KO,58.11000,6691500
11308,20091127,KO,57.18000,7837700
11308,20091130,KO,57.20000,9442500
11308,20091201,KO,58.08000,7680000
11308,20091202,KO,57.96000,6800200
11308,20091203,KO,57.27000,10121800
11308,20091204,KO,57.49000,12463600
11308,20091207,KO,57.87000,8352600
11308,20091208,KO,57.68000,9145400
11308,20091209,KO,57.83000,9747500
11308,20091210,KO,58.58000,15377700
11308,20091211,KO,59.11000,15217800
11308,20091214,KO,59.04000,8335100
11308,20091215,KO,59.06000,7649800
11308,20091216,KO,58.42000,9802400
11308,20091217,KO,56.98000,12736400
11308,20091218,KO,56.92000,18868900
11308,20091221,KO,57.18000,7308100
11308,20091222,KO,57.27000,6055800
11308,20091223,KO,57.29000,5469800
11308,20091224,KO,57.44000,2907100
11308,20091228,KO,57.44000,3839700
11308,20091229,KO,57.74000,4775600
11308,20091230,KO,57.68000,4812600
11308,20091231,KO,57.00000,5424500
11850,20070103,XOM,74.11000,30511600
11850,20070104,XOM,72.72000,31108500
11850,20070105,XOM,73.24000,24697000
11850,20070108,XOM,72.65000,25982500
11850,20070109,XOM,72.09000,27057000
11850,20070110,XOM,70.99000,30572200
11850,20070111,XOM,70.98000,29162500
11850,20070112,XOM,72.66000,24438800
11850,20070116,XOM,71.63000,25444500
11850,20070117,XOM,72.46000,31292200
11850,20070118,XOM,71.96000,23583200
11850,20070119,XOM,73.53000,23913000
11850,20070122,XOM,72.90000,21929500
11850,20070123,XOM,74.49000,29016800
11850,20070124,XOM,74.90000,19785600
11850,20070125,XOM,73.52000,22630100
11850,20070126,XOM,73.61000,20506200
11850,20070129,XOM,73.20000,17370600
11850,20070130,XOM,74.39000,21590900
11850,20070131,XOM,74.10000,24249300
11850,20070201,XOM,75.08000,25168000
11850,20070202,XOM,75.54000,24300700
11850,20070205,XOM,75.67000,18169600
11850,20070206,XOM,75.46000,16222400
11850,20070207,XOM,74.79000,18128600
11850,20070208,XOM,75.46000,18742700
11850,20070209,XOM,75.22000,17734200
11850,20070212,XOM,74.60000,16574620
11850,20070213,XOM,75.45000,15842420
11850,20070214,XOM,75.60000,17648970
11850,20070215,XOM,75.34000,17874400
11850,20070216,XOM,75.29000,18330700
11850,20070220,XOM,74.87000,15841200
11850,20070221,XOM,74.78000,17890300
11850,20070222,XOM,75.08000,17165700
11850,20070223,XOM,75.22000,17748300
11850,20070226,XOM,75.40000,17803540
11850,20070227,XOM,71.83000,34751000
11850,20070228,XOM,71.68000,55736600
11850,20070301,XOM,70.99000,39440860
11850,20070302,XOM,70.01000,27454800
11850,20070305,XOM,69.98000,33046100
11850,20070306,XOM,71.00000,26656500
11850,20070307,XOM,71.64000,31564400
11850,20070308,XOM,71.85000,27405800
11850,20070309,XOM,71.12000,28671000
11850,20070312,XOM,70.87000,20151100
11850,20070313,XOM,69.91000,27377000
11850,20070314,XOM,71.02000,30053900
11850,20070315,XOM,70.69000,23542100
11850,20070316,XOM,69.86000,46777080
11850,20070319,XOM,71.10000,23184950
11850,20070320,XOM,72.00000,23683470
11850,20070321,XOM,73.23000,28800450
11850,20070322,XOM,74.36000,28397720
11850,20070323,XOM,75.02420,26378090
11850,20070326,XOM,75.47000,27548710
11850,20070327,XOM,75.71000,21797400
11850,20070328,XOM,75.56000,24724850
11850,20070329,XOM,76.24000,21696950
11850,20070330,XOM,75.45000,24020230
11850,20070402,XOM,76.16000,21474670
11850,20070403,XOM,76.80000,23626470
11850,20070404,XOM,77.11000,20880640
11850,20070405,XOM,77.22000,20273090
11850,20070409,XOM,76.80000,17668280
11850,20070410,XOM,77.57000,18697660
11850,20070411,XOM,76.77000,25032030
11850,20070412,XOM,77.39000,24258150
11850,20070413,XOM,77.41000,19044450
11850,20070416,XOM,78.17000,20518360
11850,20070417,XOM,78.40000,22772750
11850,20070418,XOM,78.20000,17428790
11850,20070419,XOM,77.46000,19092150
11850,20070420,XOM,79.76000,41108700
11850,20070423,XOM,79.20000,23617310
11850,20070424,XOM,78.60000,24886030
11850,20070425,XOM,79.92000,28126420
11850,20070426,XOM,80.55000,25991710
11850,20070427,XOM,80.36000,16463350
11850,20070430,XOM,79.38000,21750000
11850,20070501,XOM,79.66000,24365140
11850,20070502,XOM,79.82000,17973350
11850,20070503,XOM,80.68000,17915470
11850,20070504,XOM,80.55000,19890430
11850,20070507,XOM,80.83000,22521320
11850,20070508,XOM,81.38000,17957170
11850,20070509,XOM,81.42000,19709470
11850,20070510,XOM,79.39000,20753770
11850,20070511,XOM,81.23000,18837750
11850,20070514,XOM,81.25000,17668160
11850,20070515,XOM,81.13000,17169550
11850,20070516,XOM,81.45000,16414910
11850,20070517,XOM,81.80000,19651090
11850,20070518,XOM,83.26000,25009890
11850,20070521,XOM,83.59000,25096640
11850,20070522,XOM,82.77000,19093680
11850,20070523,XOM,82.99000,19955540
11850,20070524,XOM,82.28000,21977630
11850,20070525,XOM,83.51000,17840640
11850,20070529,XOM,82.62000,19248860
11850,20070530,XOM,84.00000,26464040
11850,20070531,XOM,83.17000,21114430
11850,20070601,XOM,84.22000,20384550
11850,20070604,XOM,84.22000,16477310
11850,20070605,XOM,84.26000,21241910
11850,20070606,XOM,83.62000,21385410
11850,20070607,XOM,81.96000,29232070
11850,20070608,XOM,82.68000,23397020
11850,20070611,XOM,83.06000,16637810
11850,20070612,XOM,82.00000,21789350
11850,20070613,XOM,83.35000,27140190
11850,20070614,XOM,84.77000,19599940
11850,20070615,XOM,85.94000,30134300
11850,20070618,XOM,86.36000,17749050
11850,20070619,XOM,85.84000,19530540
11850,20070620,XOM,82.82000,27988300
11850,20070621,XOM,84.30000,32173100
11850,20070622,XOM,82.52000,39194110
11850,20070625,XOM,82.37000,25748960
11850,20070626,XOM,81.82000,26925640
11850,20070627,XOM,83.48000,25836580
11850,20070628,XOM,83.60000,19956860
11850,20070629,XOM,83.88000,24728920
11850,20070702,XOM,84.82000,20109010
11850,20070703,XOM,85.36000,9444736
11850,20070705,XOM,85.16000,17969960
11850,20070706,XOM,86.46000,22993830
11850,20070709,XOM,87.44000,19190290
11850,20070710,XOM,86.50000,25991570
11850,20070711,XOM,87.29000,20302700
11850,20070712,XOM,89.62000,24761940
11850,20070713,XOM,90.33000,22920610
11850,20070716,XOM,89.70000,22407700
11850,20070717,XOM,89.09000,23484280
11850,20070718,XOM,91.15000,30708720
11850,20070719,XOM,92.29000,25241910
11850,20070720,XOM,91.94000,30820430
11850,20070723,XOM,93.44000,24373960
11850,20070724,XOM,90.84000,31844860
11850,20070725,XOM,92.79000,31460390
11850,20070726,XOM,88.23000,45410900
11850,20070727,XOM,85.59000,41056540
11850,20070730,XOM,86.01000,35269030
11850,20070731,XOM,85.13000,33887760
11850,20070801,XOM,85.84000,38796200
11850,20070802,XOM,85.18000,37049320
11850,20070803,XOM,82.08000,36195170
11850,20070806,XOM,83.54000,40557060
11850,20070807,XOM,85.70000,35925020
11850,20070808,XOM,87.90000,36569570
11850,20070809,XOM,83.60000,35966990
11850,20070810,XOM,84.51000,32828220
11850,20070813,XOM,82.92000,25350800
11850,20070814,XOM,83.13000,30063920
11850,20070815,XOM,81.69000,27625480
11850,20070816,XOM,80.67000,49379610
11850,20070817,XOM,84.14000,36057220
11850,20070820,XOM,84.53000,23530670
11850,20070821,XOM,83.15000,23977260
11850,20070822,XOM,83.58000,22532100
11850,20070823,XOM,83.75000,24174100
11850,20070824,XOM,85.69000,21029100
11850,20070827,XOM,85.12000,16248790
11850,20070828,XOM,83.00000,25859800
11850,20070829,XOM,85.23000,23581700
11850,20070830,XOM,85.40000,22213100
11850,20070831,XOM,85.73000,21918200
11850,20070904,XOM,87.23000,20343990
11850,20070905,XOM,87.22000,21357700
11850,20070906,XOM,87.49000,20760030
11850,20070907,XOM,85.75000,23828720
11850,20070910,XOM,84.86000,27632500
11850,20070911,XOM,86.94000,26427400
11850,20070912,XOM,87.65000,25136700
11850,20070913,XOM,88.62000,22010100
11850,20070914,XOM,88.67000,23682930
11850,20070917,XOM,89.26000,18989100
11850,20070918,XOM,91.76000,26409320
11850,20070919,XOM,92.12000,27116160
11850,20070920,XOM,92.09000,18608600
11850,20070921,XOM,92.31000,34338700
11850,20070924,XOM,91.73000,22397250
11850,20070925,XOM,91.96000,25864390
11850,20070926,XOM,92.37000,23346500
11850,20070927,XOM,92.97000,17987770
11850,20070928,XOM,92.56000,20012390
11850,20071001,XOM,93.95000,19305400
11850,20071002,XOM,92.24000,21537100
11850,20071003,XOM,91.33000,18120080
11850,20071004,XOM,90.92000,28859500
11850,20071005,XOM,91.36000,18990700
11850,20071008,XOM,90.68000,12837880
11850,20071009,XOM,92.67000,17636550
11850,20071010,XOM,93.13000,18339660
11850,20071011,XOM,92.66000,20884420
11850,20071012,XOM,93.48000,15153810
11850,20071015,XOM,94.82000,25550750
11850,20071016,XOM,94.74000,21922980
11850,20071017,XOM,94.80000,26558260
11850,20071018,XOM,95.05000,20493000
11850,20071019,XOM,92.14000,34456620
11850,20071022,XOM,90.91000,25174990
11850,20071023,XOM,91.35000,24110320
11850,20071024,XOM,92.13000,24302900
11850,20071025,XOM,91.57000,27409310
11850,20071026,XOM,92.21000,20982100
11850,20071029,XOM,93.61000,18249410
11850,20071030,XOM,91.14000,20515310
11850,20071031,XOM,91.99000,32113600
11850,20071101,XOM,88.50000,35579450
11850,20071102,XOM,87.93000,29025480
11850,20071105,XOM,87.66000,24825160
11850,20071106,XOM,90.38000,25452370
11850,20071107,XOM,87.20000,27389190
11850,20071108,XOM,89.42000,32706610
11850,20071109,XOM,86.85000,27568270
11850,20071112,XOM,84.54000,28923900
11850,20071113,XOM,86.88000,25649120
11850,20071114,XOM,86.31000,21304770
11850,20071115,XOM,84.49000,23707800
11850,20071116,XOM,85.10000,30347510
11850,20071119,XOM,84.11000,20809070
11850,20071120,XOM,87.82000,31842000
11850,20071121,XOM,87.04000,22849440
11850,20071123,XOM,88.29000,8870688
11850,20071126,XOM,85.68000,22967430
11850,20071127,XOM,86.38000,27942290
11850,20071128,XOM,87.92000,29523860
11850,20071129,XOM,88.59000,22440470
11850,20071130,XOM,89.16000,28193560
11850,20071203,XOM,88.85000,22245000
11850,20071204,XOM,88.12000,16816500
11850,20071205,XOM,89.92000,23952700
11850,20071206,XOM,91.44000,21152800
11850,20071207,XOM,91.50000,17055900
11850,20071210,XOM,92.03000,15579300
11850,20071211,XOM,90.28000,20023100
11850,20071212,XOM,91.92000,25708300
11850,20071213,XOM,92.72000,19789300
11850,20071214,XOM,91.18000,20506400
11850,20071217,XOM,89.89000,22704000
11850,20071218,XOM,91.42000,24583800
11850,20071219,XOM,91.43000,19578300
11850,20071220,XOM,92.13000,15109300
11850,20071221,XOM,93.43000,34535500
11850,20071224,XOM,93.66000,6336100
11850,20071226,XOM,94.81000,15294400
11850,20071227,XOM,93.67000,14367400
11850,20071228,XOM,95.00000,17368200
11850,20071231,XOM,93.69000,13991600
11850,20080102,XOM,93.51000,23353800
11850,20080103,XOM,93.83000,19167600
11850,20080104,XOM,92.08000,24731200
11850,20080107,XOM,91.22000,28939000
11850,20080108,XOM,90.05000,21764400
11850,20080109,XOM,91.56000,26204300
11850,20080110,XOM,91.66000,27285900
11850,20080111,XOM,90.30000,22727200
11850,20080114,XOM,90.83000,20426100
11850,20080115,XOM,89.02000,26487100
11850,20080116,XOM,86.53000,36870800
11850,20080117,XOM,83.91000,34097000
11850,20080118,XOM,85.08000,43831100
11850,20080122,XOM,82.45000,49616300
11850,20080123,XOM,83.45000,47419400
11850,20080124,XOM,86.00000,31185300
11850,20080125,XOM,83.94000,28236000
11850,20080128,XOM,85.13000,23688700
11850,20080129,XOM,85.08000,22488900
11850,20080130,XOM,85.28000,24135800
11850,20080131,XOM,86.40000,32970800
11850,20080201,XOM,85.95000,28442500
11850,20080204,XOM,85.44000,18837700
11850,20080205,XOM,82.11000,30600400
11850,20080206,XOM,81.44000,29215800
11850,20080207,XOM,81.89000,26613100
11850,20080208,XOM,81.71000,24177600
11850,20080211,XOM,83.22000,22697000
11850,20080212,XOM,84.38000,25150500
11850,20080213,XOM,85.49000,21548100
11850,20080214,XOM,85.55000,21826800
11850,20080215,XOM,85.37000,23966100
11850,20080219,XOM,87.01000,22600700
11850,20080220,XOM,88.10000,24727300
11850,20080221,XOM,86.92000,30110200
11850,20080222,XOM,87.17000,23487100
11850,20080225,XOM,89.13000,23876600
11850,20080226,XOM,89.89000,21331500
11850,20080227,XOM,89.39000,20325200
11850,20080228,XOM,89.38000,25000400
11850,20080229,XOM,87.01000,26540200
11850,20080303,XOM,87.75000,23193700
11850,20080304,XOM,86.69000,30372900
11850,20080305,XOM,87.19000,30835300
11850,20080306,XOM,84.51000,28979000
11850,20080307,XOM,82.49000,30749800
11850,20080310,XOM,82.46000,32958500
11850,20080311,XOM,86.68000,34839300
11850,20080312,XOM,85.97000,26618400
11850,20080313,XOM,87.05000,29348800
11850,20080314,XOM,85.91000,35741700
11850,20080317,XOM,85.79000,39029200
11850,20080318,XOM,88.47000,33335100
11850,20080319,XOM,84.43000,35076000
11850,20080320,XOM,85.00000,44962400
11850,20080324,XOM,85.95000,22341100
11850,20080325,XOM,85.20000,27080700
11850,20080326,XOM,86.26000,23025400
11850,20080327,XOM,86.20000,21760400
11850,20080328,XOM,85.22000,21673700
11850,20080331,XOM,84.58000,36846300
11850,20080401,XOM,87.02000,23964600
11850,20080402,XOM,88.52000,23240900
11850,20080403,XOM,88.23000,20084300
11850,20080404,XOM,88.74000,18607900
11850,20080407,XOM,88.92000,19586200
11850,20080408,XOM,89.61000,15834500
11850,20080409,XOM,89.70000,21920900
11850,20080410,XOM,89.55000,21774600
11850,20080411,XOM,88.62000,17923000
11850,20080414,XOM,89.70000,19611600
11850,20080415,XOM,90.80000,19495700
11850,20080416,XOM,92.89000,26872500
11850,20080417,XOM,93.38000,22888200
11850,20080418,XOM,94.00000,25911000
11850,20080421,XOM,94.26000,17254300
11850,20080422,XOM,94.39000,20719100
11850,20080423,XOM,94.22000,23944800
11850,20080424,XOM,92.60000,23537100
11850,20080425,XOM,92.46000,23369600
11850,20080428,XOM,92.45000,17319300
11850,20080429,XOM,91.79000,29455400
11850,20080430,XOM,93.07000,29782500
11850,20080501,XOM,89.70000,43679400
11850,20080502,XOM,89.61000,27505500
11850,20080505,XOM,89.51000,21275300
11850,20080506,XOM,90.07000,28062200
11850,20080507,XOM,88.82000,27581700
11850,20080508,XOM,89.93000,24332200
11850,20080509,XOM,88.82000,24055500
11850,20080512,XOM,89.19000,23054300
11850,20080513,XOM,89.68000,21164900
11850,20080514,XOM,89.91000,24181400
11850,20080515,XOM,91.30000,28392900
11850,20080516,XOM,92.67000,29839000
11850,20080519,XOM,94.36000,25204000
11850,20080520,XOM,94.56000,26901800
11850,20080521,XOM,93.67000,43222200
11850,20080522,XOM,92.51000,32042600
11850,20080523,XOM,90.70000,25348700
11850,20080527,XOM,89.80000,25886200
11850,20080528,XOM,90.43000,22324000
11850,20080529,XOM,89.35000,24692500
11850,20080530,XOM,88.76000,27125500
11850,20080602,XOM,87.81000,25959400
11850,20080603,XOM,85.71000,31491000
11850,20080604,XOM,85.75000,34112800
11850,20080605,XOM,89.31000,30271200
11850,20080606,XOM,86.79000,34326900
11850,20080609,XOM,89.07000,24233400
11850,20080610,XOM,87.89000,27281200
11850,20080611,XOM,88.61000,24085000
11850,20080612,XOM,87.06000,32264700
11850,20080613,XOM,88.36000,21050700
11850,20080616,XOM,87.99000,18504200
11850,20080617,XOM,88.62000,22026700
11850,20080618,XOM,87.83000,23499700
11850,20080619,XOM,85.79000,26604200
11850,20080620,XOM,84.91000,36185800
11850,20080623,XOM,87.70000,23603200
11850,20080624,XOM,86.92000,21587500
11850,20080625,XOM,87.60000,27120400
11850,20080626,XOM,86.41000,26340700
11850,20080627,XOM,86.55000,28283400
11850,20080630,XOM,88.13000,26936300
11850,20080701,XOM,88.35000,26027100
11850,20080702,XOM,87.41000,34280100
11850,20080703,XOM,88.27000,23125100
11850,20080707,XOM,86.95000,29643000
11850,20080708,XOM,85.94000,35906200
11850,20080709,XOM,84.31000,29082700
11850,20080710,XOM,86.06000,30953300
11850,20080711,XOM,85.48000,29437100
11850,20080714,XOM,85.42000,21553000
11850,20080715,XOM,82.19000,34406000
11850,20080716,XOM,80.81000,40415400
11850,20080717,XOM,80.33000,39193700
11850,20080718,XOM,81.54000,36139200
11850,20080721,XOM,82.98000,24805500
11850,20080722,XOM,82.86000,27909000
11850,20080723,XOM,80.99000,31083500
11850,20080724,XOM,80.80000,36789300
11850,20080725,XOM,81.70000,27553800
11850,20080728,XOM,80.68000,24017500
11850,20080729,XOM,80.90000,25873200
11850,20080730,XOM,84.38000,36414600
11850,20080731,XOM,80.43000,40875900
11850,20080801,XOM,79.72000,28767200
11850,20080804,XOM,76.60000,37887300
11850,20080805,XOM,78.35000,40089100
11850,20080806,XOM,78.33000,30790900
11850,20080807,XOM,77.44000,25347800
11850,20080808,XOM,78.72000,29318900
11850,20080811,XOM,78.16000,24566900
11850,20080812,XOM,76.88000,26005900
11850,20080813,XOM,78.17000,30658600
11850,20080814,XOM,77.45000,25848900
11850,20080815,XOM,77.07000,26281600
11850,20080818,XOM,76.53000,22944600
11850,20080819,XOM,77.95000,22135300
11850,20080820,XOM,78.81000,25970100
11850,20080821,XOM,80.35000,24639200
11850,20080822,XOM,80.30000,19665600
11850,20080825,XOM,78.71000,20637100
11850,20080826,XOM,79.95000,18754100
11850,20080827,XOM,80.47000,20392000
11850,20080828,XOM,81.18000,20289700
11850,20080829,XOM,80.01000,22061900
11850,20080902,XOM,77.32000,31778800
11850,20080903,XOM,78.02000,27015000
11850,20080904,XOM,76.14000,32201100
11850,20080905,XOM,75.62000,27870300
11850,20080908,XOM,76.77000,31224100
11850,20080909,XOM,73.26000,38473900
11850,20080910,XOM,75.25000,31399200
11850,20080911,XOM,75.56000,35642300
11850,20080912,XOM,77.50000,28651000
11850,20080915,XOM,73.25000,40196800
11850,20080916,XOM,76.43000,42584600
11850,20080917,XOM,75.28000,43491800
11850,20080918,XOM,77.75000,48236000
11850,20080919,XOM,79.61000,58873400
11850,20080922,XOM,78.88000,32001500
11850,20080923,XOM,77.69000,27831400
11850,20080924,XOM,78.03000,27539900
11850,20080925,XOM,80.67000,36147400
11850,20080926,XOM,80.65000,28941100
11850,20080929,XOM,74.06000,58785700
11850,20080930,XOM,77.66000,42033700
11850,20081001,XOM,78.58000,34338700
11850,20081002,XOM,77.50000,44102600
11850,20081003,XOM,77.94000,44284600
11850,20081006,XOM,77.32000,65938700
11850,20081007,XOM,76.07000,62793600
11850,20081008,XOM,77.00000,74944200
11850,20081009,XOM,68.00000,68794600
11850,20081010,XOM,62.36000,112904800
11850,20081013,XOM,73.08000,64894500
11850,20081014,XOM,72.46000,64132600
11850,20081015,XOM,62.35000,61255500
11850,20081016,XOM,69.45000,78117400
11850,20081017,XOM,68.04000,58400000
11850,20081020,XOM,74.99000,44881700
11850,20081021,XOM,71.50000,43798500
11850,20081022,XOM,64.57000,52096000
11850,20081023,XOM,70.39000,64686000
11850,20081024,XOM,69.04000,54630400
11850,20081027,XOM,66.09000,48785900
11850,20081028,XOM,74.86000,69020300
11850,20081029,XOM,74.65000,62712300
11850,20081030,XOM,75.05000,56161300
11850,20081031,XOM,74.12000,52836300
11850,20081103,XOM,74.29000,35460200
11850,20081104,XOM,77.49000,48261400
11850,20081105,XOM,73.69000,45401800
11850,20081106,XOM,69.96000,52870400
11850,20081107,XOM,73.95000,44691700
11850,20081110,XOM,74.02000,38045200
11850,20081111,XOM,72.65000,42011900
11850,20081112,XOM,68.93000,50523300
11850,20081113,XOM,75.41000,72793100
11850,20081114,XOM,73.68000,53998400
11850,20081117,XOM,73.38000,48701800
11850,20081118,XOM,76.33000,57794800
11850,20081119,XOM,73.42000,57451600
11850,20081120,XOM,68.51000,76887000
11850,20081121,XOM,75.81000,84559900
11850,20081124,XOM,78.80000,74998200
11850,20081125,XOM,78.11000,56812300
11850,20081126,XOM,80.89000,46704400
11850,20081128,XOM,80.15000,19646700
11850,20081201,XOM,74.31000,55592100
11850,20081202,XOM,77.61000,54658300
11850,20081203,XOM,78.93000,57470000
11850,20081204,XOM,76.27000,65356800
11850,20081205,XOM,76.60000,65011100
11850,20081208,XOM,79.60000,51586400
11850,20081209,XOM,78.20000,47068900
11850,20081210,XOM,80.07000,44095700
11850,20081211,XOM,80.02000,50081800
11850,20081212,XOM,80.45000,44333500
11850,20081215,XOM,79.95000,43413000
11850,20081216,XOM,83.14000,58479200
11850,20081217,XOM,81.06000,52258100
11850,20081218,XOM,77.00000,59697500
11850,20081219,XOM,75.02000,68481600
11850,20081222,XOM,74.91000,41022500
11850,20081223,XOM,75.10000,32758700
11850,20081224,XOM,75.78000,11330400
11850,20081226,XOM,77.19000,17061200
11850,20081229,XOM,78.02000,22853800
11850,20081230,XOM,78.59000,25126200
11850,20081231,XOM,79.83000,30029800
11850,20090102,XOM,81.64000,35825800
11850,20090105,XOM,81.63000,43367200
11850,20090106,XOM,80.30000,41970100
11850,20090107,XOM,78.25000,35346600
11850,20090108,XOM,79.09000,30817000
11850,20090109,XOM,77.57000,32933600
11850,20090112,XOM,76.54000,38115700
11850,20090113,XOM,77.92000,47135700
11850,20090114,XOM,75.10000,48119100
11850,20090115,XOM,76.66000,55594100
11850,20090116,XOM,78.10000,45529400
11850,20090120,XOM,76.29000,42841100
11850,20090121,XOM,79.26000,43318300
11850,20090122,XOM,78.23000,40204600
11850,20090123,XOM,78.04000,46022700
11850,20090126,XOM,78.60000,42762600
11850,20090127,XOM,78.92000,38516100
11850,20090128,XOM,79.25000,45360200
11850,20090129,XOM,77.00000,39095600
11850,20090130,XOM,76.48000,51905300
11850,20090202,XOM,76.69000,36113800
11850,20090203,XOM,78.12000,39574000
11850,20090204,XOM,77.66000,29608800
11850,20090205,XOM,79.78000,39603300
11850,20090206,XOM,80.34000,36404300
11850,20090209,XOM,79.48000,27766400
11850,20090210,XOM,76.14000,43839600
11850,20090211,XOM,74.58000,47910300
11850,20090212,XOM,75.22000,42859700
11850,20090213,XOM,74.59000,30388200
11850,20090217,XOM,71.28000,41844200
11850,20090218,XOM,71.94000,34330900
11850,20090219,XOM,72.16000,31236000
11850,20090220,XOM,71.23000,42811800
11850,20090223,XOM,69.30000,40719300
11850,20090224,XOM,72.09000,48888400
11850,20090225,XOM,72.05000,55508700
11850,20090226,XOM,70.95000,37216200
11850,20090227,XOM,67.90000,64954600
11850,20090302,XOM,64.91000,54829100
11850,20090303,XOM,64.36000,48931900
11850,20090304,XOM,65.68000,51516900
11850,20090305,XOM,62.22000,50248000
11850,20090306,XOM,64.03000,47093300
11850,20090309,XOM,64.57000,42726700
11850,20090310,XOM,67.39000,51673500
11850,20090311,XOM,65.77000,37472300
11850,20090312,XOM,67.15000,40433200
11850,20090313,XOM,67.20000,35226500
11850,20090316,XOM,66.97000,33593500
11850,20090317,XOM,69.09000,30841400
11850,20090318,XOM,69.17000,41893000
11850,20090319,XOM,68.33000,38603300
11850,20090320,XOM,66.09000,67262800
11850,20090323,XOM,70.53000,51751000
11850,20090324,XOM,69.38000,32117100
11850,20090325,XOM,70.16000,36741000
11850,20090326,XOM,71.23000,37732900
11850,20090327,XOM,69.98000,29513100
11850,20090330,XOM,68.63000,32211200
11850,20090331,XOM,68.10000,41127100
11850,20090401,XOM,69.23000,39377200
11850,20090402,XOM,70.25000,38162600
11850,20090403,XOM,70.44000,26710400
11850,20090406,XOM,70.05000,27193000
11850,20090407,XOM,68.71000,28035500
11850,20090408,XOM,68.96000,26022100
11850,20090409,XOM,69.84000,26870500
11850,20090413,XOM,68.02000,27912300
11850,20090414,XOM,67.70000,32703800
11850,20090415,XOM,68.14000,24545600
11850,20090416,XOM,67.41000,27917000
11850,20090417,XOM,66.75000,32607000
11850,20090420,XOM,65.29000,31879800
11850,20090421,XOM,66.23000,32235200
11850,20090422,XOM,64.75000,31078100
11850,20090423,XOM,65.71000,29218600
11850,20090424,XOM,66.57000,32352600
11850,20090427,XOM,66.13000,26587400
11850,20090428,XOM,67.08000,27424300
11850,20090429,XOM,68.44000,28974900
11850,20090430,XOM,66.67000,35088400
11850,20090501,XOM,68.01000,27386300
11850,20090504,XOM,68.20000,27312600
11850,20090505,XOM,67.65000,20004900
11850,20090506,XOM,68.58000,30814800
11850,20090507,XOM,68.93000,32548600
11850,20090508,XOM,70.80000,35887600
11850,20090511,XOM,69.27000,23717400
11850,20090512,XOM,70.82000,28337300
11850,20090513,XOM,69.77000,26012400
11850,20090514,XOM,69.76000,21298200
11850,20090515,XOM,69.11000,26714500
11850,20090518,XOM,70.50000,25071900
11850,20090519,XOM,70.52000,20853900
11850,20090520,XOM,69.61000,28550800
